"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"Spain","ESP",46755000,"High income","February 01, 2023",0,0.2226,1.04,203862,2.12,164.492,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","22.3 %","1.04 per 1,000 persons","2.12 %","164.5 per 100k persons"
"Sri Lanka","LKA",21413000,"Lower middle income","June 16, 2022",230,0.0847,0.22,3558,1.02,2.776,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","8.5 %","0.22 per 1,000 persons","1.02 %","2.8 per 100k persons"
"Sudan","SDN",43849000,"Low income","October 27, 2021",462,NaN,NaN,347,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Suriname","SUR",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,1116,0.91,11.811,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.91 %","11.8 per 100k persons"
"Sweden","SWE",10099000,"High income","May 10, 2021",632,NaN,NaN,237447,13.56,655.026,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","13.56 %","655 per 100k persons"
"Switzerland","CHE",8655000,"High income","January 22, 2023",10,0.3431,2.13,158499,1.7,419.703,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","34.3 %","2.13 per 1,000 persons","1.7 %","419.7 per 100k persons"
"Syria","SYR",NaN,"Low income","No tests reported",NaN,NaN,NaN,106,0.92,0.249,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.92 %","0.2 per 100k persons"
"Taiwan","TWN",23817000,"High income","February 01, 2023",0,0.4811,2.26,2695,0.02,9.329,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","48.1 %","2.26 per 1,000 persons","0.02 %","9.3 per 100k persons"
"Tajikistan","TJK",9538000,"Low income","March 30, 2020",1038,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Tanzania","TZA",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,29,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Thailand","THA",69800000,"Upper middle income","October 26, 2022",98,0.3583,0.34,31663,0.67,21.333,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","35.8 %","0.34 per 1,000 persons","0.67 %","21.3 per 100k persons"
"The Bahamas","BHS",393000,"High income","November 30, 2022",63,0.0933,0.45,265,0,0,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","9.3 %","0.45 per 1,000 persons","0 %","0 per 100k persons"
"The Gambia","GMB",2417000,"Low income","October 02, 2022",122,0.0199,0.06,1414,23.79,6.356,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","2 %","0.06 per 1,000 persons","23.79 %","6.4 per 100k persons"
"Togo","TGO",8279000,"Low income","January 03, 2023",29,0.02,0.05,925,5.52,1.774,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2 %","0.05 per 1,000 persons","5.52 %","1.8 per 100k persons"
"Tonga","TON",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Trinidad and Tobago","TTO",1399000,"High income","September 21, 2022",133,0.2663,0.82,4568,2.76,136.574,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","26.6 %","0.82 per 1,000 persons","2.76 %","136.6 per 100k persons"
"Tunisia","TUN",11819000,"Lower middle income","December 30, 2022",33,0.2537,0.25,1479,0.09,1.708,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","25.4 %","0.25 per 1,000 persons","0.09 %","1.7 per 100k persons"
"Turkey","TUR",84339000,"Upper middle income","November 01, 2022",92,0.2262,1.04,101464,0.3,18.52,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","22.6 %","1.04 per 1,000 persons","0.3 %","18.5 per 100k persons"
"Turkmenistan","TKM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Turks and Caicos Islands","TCA",NaN,"High income","No tests reported",NaN,NaN,NaN,72,2.19,37.178,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","2.19 %","37.2 per 100k persons"
"Tuvalu","TUV",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"U.S. Virgin Islands","VIR",NaN,"High income","No tests reported",NaN,NaN,NaN,2313,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Uganda","UGA",45741000,"Low income","October 07, 2022",117,0.0128,0.05,1486,5.06,0.908,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","1.3 %","0.05 per 1,000 persons","5.06 %","0.9 per 100k persons"
"Ukraine","UKR",43734000,"Lower middle income","June 15, 2022",231,0.6715,0.27,1584,0.05,1.63,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","67.2 %","0.27 per 1,000 persons","0.05 %","1.6 per 100k persons"
"United Arab Emirates","ARE",9890000,"High income","June 30, 2022",216,0.0023,30.63,2615,0,0.011,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","0.2 %","30.63 per 1,000 persons","0 %","0 per 100k persons"
"United Kingdom","GBR",67886000,"High income","May 23, 2022",254,0.0821,8.99,2905084,12.62,1280.099,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","8.2 %","8.99 per 1,000 persons","12.62 %","1280.1 per 100k persons"
"United States Minor Outlying Islands","UMI",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"United States of America","USA",331003000,"High income","September 21, 2022",133,0.1115,2.47,4495886,5.64,445.857,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","11.2 %","2.47 per 1,000 persons","5.64 %","445.9 per 100k persons"
"Uruguay","URY",3474000,"High income","April 18, 2022",289,0.2664,3.34,1088,0.05,4.704,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","26.6 %","3.34 per 1,000 persons","0.05 %","4.7 per 100k persons"
"Uzbekistan","UZB",33469000,"Lower middle income","July 14, 2020",932,NaN,NaN,132,0.16,0.121,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.16 %","0.1 per 100k persons"
"Vanuatu","VUT",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,104,0.83,30.605,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.83 %","30.6 per 100k persons"
"Vatican City","VAT",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,NaN,0,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","Insufficient data","0 per 100k persons"
"Venezuela","VEN",28436000,"Upper middle income","May 30, 2021",612,NaN,NaN,1057,0.57,1.321,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.57 %","1.3 per 100k persons"
"Vietnam","VNM",97339000,"Lower middle income","May 08, 2021",634,NaN,NaN,7761,0.06,5.043,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.06 %","5 per 100k persons"
"Wallis and Futuna","WLF",NaN,"No income data","No tests reported",NaN,NaN,NaN,10,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"West Bank and Gaza","PSE",5101000,"Lower middle income","February 03, 2022",363,0.5053,2.93,129,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","50.5 %","2.93 per 1,000 persons","0 %","0 per 100k persons"
"Western Sahara","ESH",597000,"No income data","October 13, 2021",476,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Yemen","YEM",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Zambia","ZMB",18384000,"Lower middle income","January 03, 2023",29,0.0496,0.1,1547,0.29,0.51,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","5 %","0.1 per 1,000 persons","0.29 %","0.5 per 100k persons"
"Zimbabwe","ZWE",14863000,"Lower middle income","December 30, 2022",33,0.0508,0.12,982,0.16,0.319,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5.1 %","0.12 per 1,000 persons","0.16 %","0.3 per 100k persons"
