"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"South Sudan","SSD",11194000,"Low income","June 30, 2022",1,0.0294,0.06,170,1.37,0.826,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","2.9 %","0.06 per 1,000 persons","1.37 %","0.8 per 100k persons"
"Spain","ESP",46755000,"High income","November 15, 2021",228,0.0755,2.55,138978,1.02,194.525,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","7.6 %","2.55 per 1,000 persons","1.02 %","194.5 per 100k persons"
"Sri Lanka","LKA",21413000,"Lower middle income","June 16, 2022",15,0.1134,0.48,3392,0.67,12.485,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","yes","11.3 %","0.48 per 1,000 persons","0.67 %","12.5 per 100k persons"
"Sudan","SDN",43849000,"Low income","October 27, 2021",247,0.0132,0.05,112,0.01,0.007,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","1.3 %","0.05 per 1,000 persons","0.01 %","0 per 100k persons"
"Suriname","SUR",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,1116,1.04,103.583,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.04 %","103.6 per 100k persons"
"Sweden","SWE",10099000,"High income","May 10, 2021",417,NaN,NaN,195786,7.41,1042.366,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","7.41 %","1042.4 per 100k persons"
"Switzerland","CHE",8655000,"High income","June 28, 2022",3,0.2242,4.3,142233,3.14,1100.936,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","22.4 %","4.3 per 1,000 persons","3.14 %","1100.9 per 100k persons"
"Syria","SYR",NaN,"Low income","No tests reported",NaN,NaN,NaN,89,0.29,0.487,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.29 %","0.5 per 100k persons"
"Taiwan","TWN",23817000,"High income","June 30, 2022",1,0.1969,2.15,378,0,0.478,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","19.7 %","2.15 per 1,000 persons","0 %","0.5 per 100k persons"
"Tajikistan","TJK",9538000,"Low income","March 30, 2020",823,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Tanzania","TZA",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,2,0.01,0.003,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.01 %","0 per 100k persons"
"Thailand","THA",69800000,"Upper middle income","June 09, 2022",22,0.2594,0.68,22332,0.44,27.069,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","25.9 %","0.68 per 1,000 persons","0.44 %","27.1 per 100k persons"
"The Bahamas","BHS",393000,"High income","June 23, 2022",8,0.1728,0.95,263,0.79,46.61,"Meets testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","17.3 %","0.95 per 1,000 persons","0.79 %","46.6 per 100k persons"
"The Gambia","GMB",2417000,"Low income","March 24, 2022",99,0.0749,0.12,1240,10.86,25.855,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","7.5 %","0.12 per 1,000 persons","10.86 %","25.9 per 100k persons"
"Togo","TGO",8279000,"Low income","June 30, 2022",1,0.06,0.13,811,2.23,6.169,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","6 %","0.13 per 1,000 persons","2.23 %","6.2 per 100k persons"
"Tonga","TON",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Trinidad and Tobago","TTO",1399000,"High income","June 29, 2022",2,0.2476,1.06,3010,1.72,164.532,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","24.8 %","1.06 per 1,000 persons","1.72 %","164.5 per 100k persons"
"Tunisia","TUN",11819000,"Lower middle income","June 30, 2022",1,0.2144,0.69,1247,0.1,5.094,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","21.4 %","0.69 per 1,000 persons","0.1 %","5.1 per 100k persons"
"Turkey","TUR",84339000,"Upper middle income","June 30, 2022",1,0.1108,2.84,93078,0.87,99.289,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","11.1 %","2.84 per 1,000 persons","0.87 %","99.3 per 100k persons"
"Turkmenistan","TKM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Turks and Caicos Islands","TCA",NaN,"High income","No tests reported",NaN,NaN,NaN,72,1.29,124.917,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","1.29 %","124.9 per 100k persons"
"Tuvalu","TUV",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"U.S. Virgin Islands","VIR",NaN,"High income","No tests reported",NaN,NaN,NaN,1973,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Uganda","UGA",45741000,"Low income","June 21, 2022",10,0.0613,0.09,1072,0.35,0.641,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","6.1 %","0.09 per 1,000 persons","0.35 %","0.6 per 100k persons"
"Ukraine","UKR",43734000,"Lower middle income","June 15, 2022",16,0.3147,0.57,807,0.02,1.16,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","31.5 %","0.57 per 1,000 persons","0.02 %","1.2 per 100k persons"
"United Arab Emirates","ARE",9890000,"High income","June 02, 2022",29,0.0026,31.59,2614,0,0,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","0.3 %","31.59 per 1,000 persons","0 %","0 per 100k persons"
"United Kingdom","GBR",67886000,"High income","May 23, 2022",39,0.0574,13.77,2719169,12.6,3162.974,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","5.7 %","13.77 per 1,000 persons","12.6 %","3163 per 100k persons"
"United States Minor Outlying Islands","UMI",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"United States of America","USA",331003000,"High income","June 30, 2022",1,0.1103,4.02,3533934,5.05,817.389,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","11 %","4.02 per 1,000 persons","5.05 %","817.4 per 100k persons"
"Uruguay","URY",3474000,"High income","April 18, 2022",74,0.1587,3.26,942,0.02,2.783,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","15.9 %","3.26 per 1,000 persons","0.02 %","2.8 per 100k persons"
"Uzbekistan","UZB",33469000,"Lower middle income","July 14, 2020",717,NaN,NaN,90,0.01,0.05,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.01 %","0 per 100k persons"
"Vanuatu","VUT",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Vatican City","VAT",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Venezuela","VEN",28436000,"Upper middle income","May 30, 2021",397,NaN,NaN,557,0.14,1.191,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.14 %","1.2 per 100k persons"
"Vietnam","VNM",97339000,"Lower middle income","May 08, 2021",419,NaN,NaN,4813,0.04,4.654,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.04 %","4.7 per 100k persons"
"Wallis and Futuna","WLF",NaN,"No income data","No tests reported",NaN,NaN,NaN,10,NaN,0,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","0 per 100k persons"
"West Bank and Gaza","PSE",5101000,"Lower middle income","February 03, 2022",148,0.1977,1.05,129,0,0.019,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","19.8 %","1.05 per 1,000 persons","0 %","0 per 100k persons"
"Western Sahara","ESH",597000,"No income data","October 13, 2021",261,0,0.04,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","No cases reported","0.04 per 1,000 persons","Insufficient data","Insufficient data"
"Yemen","YEM",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Zambia","ZMB",18384000,"Lower middle income","June 30, 2022",1,0.103,0.25,1462,0.3,2.701,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","10.3 %","0.25 per 1,000 persons","0.3 %","2.7 per 100k persons"
"Zimbabwe","ZWE",14863000,"Lower middle income","June 30, 2022",1,0.1276,0.3,930,0.18,2.392,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","12.8 %","0.3 per 1,000 persons","0.18 %","2.4 per 100k persons"
