"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"South Sudan","SSD",11194000,"Low income","July 17, 2022",107,0.0307,0.06,170,0.63,0.312,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","3.1 %","0.06 per 1,000 persons","0.63 %","0.3 per 100k persons"
"Spain","ESP",46755000,"High income","October 31, 2022",1,0.2375,2.1,164616,1,178.563,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","23.8 %","2.1 per 1,000 persons","1 %","178.6 per 100k persons"
"Sri Lanka","LKA",21413000,"Lower middle income","June 16, 2022",138,0.0745,0.34,3532,1.34,7.938,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","7.4 %","0.34 per 1,000 persons","1.34 %","7.9 per 100k persons"
"Sudan","SDN",43849000,"Low income","October 27, 2021",370,NaN,NaN,347,0.58,0.286,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.58 %","0.3 per 100k persons"
"Suriname","SUR",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,1116,0.77,40.126,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.77 %","40.1 per 100k persons"
"Sweden","SWE",10099000,"High income","May 10, 2021",540,NaN,NaN,219412,6.47,882.671,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","6.47 %","882.7 per 100k persons"
"Switzerland","CHE",8655000,"High income","October 25, 2022",7,0.291,3.68,152303,2.07,792.658,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","29.1 %","3.68 per 1,000 persons","2.07 %","792.7 per 100k persons"
"Syria","SYR",NaN,"Low income","No tests reported",NaN,NaN,NaN,106,0.77,0.479,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.77 %","0.5 per 100k persons"
"Taiwan","TWN",23817000,"High income","November 01, 2022",0,0.3779,2.33,2520,0.03,8.927,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","37.8 %","2.33 per 1,000 persons","0.03 %","8.9 per 100k persons"
"Tajikistan","TJK",9538000,"Low income","March 30, 2020",946,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Tanzania","TZA",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,2,0.01,0.003,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.01 %","0 per 100k persons"
"Thailand","THA",69800000,"Upper middle income","October 26, 2022",6,0.2673,0.42,28206,0.68,26.295,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","26.7 %","0.42 per 1,000 persons","0.68 %","26.3 per 100k persons"
"The Bahamas","BHS",393000,"High income","October 26, 2022",6,0.1518,0.7,263,0.25,9.269,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","15.2 %","0.7 per 1,000 persons","0.25 %","9.3 per 100k persons"
"The Gambia","GMB",2417000,"Low income","October 02, 2022",30,0.042,0.07,1415,13.24,12.786,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","4.2 %","0.07 per 1,000 persons","13.24 %","12.8 per 100k persons"
"Togo","TGO",8279000,"Low income","October 31, 2022",1,0.0527,0.08,811,1.85,2.757,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5.3 %","0.08 per 1,000 persons","1.85 %","2.8 per 100k persons"
"Tonga","TON",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Trinidad and Tobago","TTO",1399000,"High income","September 21, 2022",41,0.3029,0.91,4072,1.87,155.841,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","30.3 %","0.91 per 1,000 persons","1.87 %","155.8 per 100k persons"
"Tunisia","TUN",11819000,"Lower middle income","October 31, 2022",1,0.2288,0.44,1444,0.09,3.108,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","22.9 %","0.44 per 1,000 persons","0.09 %","3.1 per 100k persons"
"Turkey","TUR",84339000,"Upper middle income","October 31, 2022",1,0.1592,1.82,98231,0.33,33.865,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","15.9 %","1.82 per 1,000 persons","0.33 %","33.9 per 100k persons"
"Turkmenistan","TKM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Turks and Caicos Islands","TCA",NaN,"High income","No tests reported",NaN,NaN,NaN,72,0.75,56.86,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.75 %","56.9 per 100k persons"
"Tuvalu","TUV",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"U.S. Virgin Islands","VIR",NaN,"High income","No tests reported",NaN,NaN,NaN,2313,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Uganda","UGA",45741000,"Low income","October 07, 2022",25,0.0373,0.07,1287,0.8,0.73,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","3.7 %","0.07 per 1,000 persons","0.8 %","0.7 per 100k persons"
"Ukraine","UKR",43734000,"Lower middle income","June 15, 2022",139,0.4341,0.52,1316,0.03,2.055,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","43.4 %","0.52 per 1,000 persons","0.03 %","2.1 per 100k persons"
"United Arab Emirates","ARE",9890000,"High income","June 30, 2022",124,0.0027,32.11,2615,0,0.011,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","0.3 %","32.11 per 1,000 persons","0 %","0 per 100k persons"
"United Kingdom","GBR",67886000,"High income","May 23, 2022",162,0.0717,13.38,2842479,11.72,2423.184,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","7.2 %","13.38 per 1,000 persons","11.72 %","2423.2 per 100k persons"
"United States Minor Outlying Islands","UMI",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"United States of America","USA",331003000,"High income","September 21, 2022",41,0.1355,3.4,4189250,4.47,678.571,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","13.6 %","3.4 per 1,000 persons","4.47 %","678.6 per 100k persons"
"Uruguay","URY",3474000,"High income","April 18, 2022",197,0.2207,3.83,942,0.01,1.695,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","22.1 %","3.83 per 1,000 persons","0.01 %","1.7 per 100k persons"
"Uzbekistan","UZB",33469000,"Lower middle income","July 14, 2020",840,NaN,NaN,90,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Vanuatu","VUT",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,1,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Vatican City","VAT",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Venezuela","VEN",28436000,"Upper middle income","May 30, 2021",520,NaN,NaN,813,0.2,0.975,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.2 %","1 per 100k persons"
"Vietnam","VNM",97339000,"Lower middle income","May 08, 2021",542,NaN,NaN,6598,0.05,4.959,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.05 %","5 per 100k persons"
"Wallis and Futuna","WLF",NaN,"No income data","No tests reported",NaN,NaN,NaN,10,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"West Bank and Gaza","PSE",5101000,"Lower middle income","February 03, 2022",271,0.2125,0.9,129,0,0.019,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","21.2 %","0.9 per 1,000 persons","0 %","0 per 100k persons"
"Western Sahara","ESH",597000,"No income data","October 13, 2021",384,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Yemen","YEM",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Zambia","ZMB",18384000,"Lower middle income","October 31, 2022",1,0.1073,0.17,1547,0.35,2.153,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","10.7 %","0.17 per 1,000 persons","0.35 %","2.2 per 100k persons"
"Zimbabwe","ZWE",14863000,"Lower middle income","October 31, 2022",1,0.1208,0.19,959,0.2,1.526,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","12.1 %","0.19 per 1,000 persons","0.2 %","1.5 per 100k persons"
