"country","code","population_size","world_bank_economies","date_tests_last_reported","days_since_tests_reported","tpr_year_smoothed_truncated","avg_daily_tests_per_1000_last_year_smoothed","cum_seq","pct_cases_sequenced_in_last_year","sequences_per_100k_last_year","dx_testing_binary","sars_cov_2_binary","ngs_capacity","facility_access","ngs_facility","archetype_orig","dx_archetype","sx_archetype","dx_testing_rec","sx_sequencing_rec","prev_dx","prev_sequ","seq_but_no_test_flag","TPR_pct","daily_tests_per_1000","pct_seq","seq_per_100k"
"South Sudan","SSD",11194000,"Low income","July 17, 2022",137,0.0317,0.06,170,0.5,0.257,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","3.2 %","0.06 per 1,000 persons","0.5 %","0.3 per 100k persons"
"Spain","ESP",46755000,"High income","November 21, 2022",10,0.2538,2.01,180882,0.98,172.932,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","25.4 %","2.01 per 1,000 persons","0.98 %","172.9 per 100k persons"
"Sri Lanka","LKA",21413000,"Lower middle income","June 16, 2022",168,0.0745,0.32,3550,1.38,6.761,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","7.4 %","0.32 per 1,000 persons","1.38 %","6.8 per 100k persons"
"Sudan","SDN",43849000,"Low income","October 27, 2021",400,NaN,NaN,347,0.66,0.286,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.66 %","0.3 per 100k persons"
"Suriname","SUR",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,1116,0.66,32.684,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.66 %","32.7 per 100k persons"
"Sweden","SWE",10099000,"High income","May 10, 2021",570,NaN,NaN,223677,6.1,820.477,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","6.1 %","820.5 per 100k persons"
"Switzerland","CHE",8655000,"High income","November 08, 2022",23,0.3099,3.53,154449,1.71,649.13,"Does not meet testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","31 %","3.53 per 1,000 persons","1.71 %","649.1 per 100k persons"
"Syria","SYR",NaN,"Low income","No tests reported",NaN,NaN,NaN,106,1.05,0.434,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","1.05 %","0.4 per 100k persons"
"Taiwan","TWN",23817000,"High income","November 21, 2022",10,0.4074,2.35,2553,0.03,9.057,"Does not meet testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","40.7 %","2.35 per 1,000 persons","0.03 %","9.1 per 100k persons"
"Tajikistan","TJK",9538000,"Low income","March 30, 2020",976,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Tanzania","TZA",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,2,0.01,0.003,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.01 %","0 per 100k persons"
"Thailand","THA",69800000,"Upper middle income","October 26, 2022",36,0.283,0.4,28601,0.7,25.302,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","28.3 %","0.4 per 1,000 persons","0.7 %","25.3 per 100k persons"
"The Bahamas","BHS",393000,"High income","November 17, 2022",14,0.1625,0.65,265,0.03,0.976,"Meets testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Sustain","Connect/Build","Sustain - Sustain diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Sustain","Connect/Build","no","16.2 %","0.65 per 1,000 persons","0.03 %","1 per 100k persons"
"The Gambia","GMB",2417000,"Low income","October 02, 2022",60,0.0462,0.07,1415,13.21,12.676,"Does not meet testing target","Meets sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","4.6 %","0.07 per 1,000 persons","13.21 %","12.7 per 100k persons"
"Togo","TGO",8279000,"Low income","November 18, 2022",13,0.0586,0.08,846,2.14,3.153,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","5.9 %","0.08 per 1,000 persons","2.14 %","3.2 per 100k persons"
"Tonga","TON",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Trinidad and Tobago","TTO",1399000,"High income","September 21, 2022",71,0.3052,0.89,4179,1.94,143.954,"Does not meet testing target","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Test","Sustain","Test - Increase diagnostic testing capacity","Sustain - Sustain current sequencing levels","Test","Sustain","yes","30.5 %","0.89 per 1,000 persons","1.94 %","144 per 100k persons"
"Tunisia","TUN",11819000,"Lower middle income","November 13, 2022",18,0.2385,0.44,1444,0.06,2.048,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","23.8 %","0.44 per 1,000 persons","0.06 %","2 per 100k persons"
"Turkey","TUR",84339000,"Upper middle income","November 01, 2022",30,0.1787,1.6,100325,0.32,30.267,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","17.9 %","1.6 per 1,000 persons","0.32 %","30.3 per 100k persons"
"Turkmenistan","TKM",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Turks and Caicos Islands","TCA",NaN,"High income","No tests reported",NaN,NaN,NaN,72,0.51,37.178,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Sustain","no","Insufficient data","Insufficient data","0.51 %","37.2 per 100k persons"
"Tuvalu","TUV",NaN,"Upper middle income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"U.S. Virgin Islands","VIR",NaN,"High income","No tests reported",NaN,NaN,NaN,2313,NaN,NaN,"Insufficient testing data","Insufficient data",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Uganda","UGA",45741000,"Low income","October 07, 2022",55,0.0416,0.07,1414,0.99,0.887,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","4.2 %","0.07 per 1,000 persons","0.99 %","0.9 per 100k persons"
"Ukraine","UKR",43734000,"Lower middle income","June 15, 2022",169,0.4556,0.43,1360,0.04,1.977,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","45.6 %","0.43 per 1,000 persons","0.04 %","2 per 100k persons"
"United Arab Emirates","ARE",9890000,"High income","June 30, 2022",154,0.003,32.65,2615,0,0.011,"Meets testing target","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Sustain","Strengthen/Leverage","Sustain - Sustain diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Sustain","Strengthen/Leverage","no","0.3 %","32.65 per 1,000 persons","0 %","0 per 100k persons"
"United Kingdom","GBR",67886000,"High income","May 23, 2022",192,0.0774,13.24,2859672,10.97,2092.791,"Insufficient testing data","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","7.7 %","13.24 per 1,000 persons","10.97 %","2092.8 per 100k persons"
"United States Minor Outlying Islands","UMI",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"United States of America","USA",331003000,"High income","September 21, 2022",71,0.1459,3.31,4278467,4.24,626.684,"Meets testing target","Meets sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Strengthen","Sustain","Sustain","Sustain - Sustain diagnostic testing capacity","Sustain - Sustain current sequencing levels","Sustain","Sustain","no","14.6 %","3.31 per 1,000 persons","4.24 %","626.7 per 100k persons"
"Uruguay","URY",3474000,"High income","April 18, 2022",227,0.2482,4.08,942,0.01,1.256,"Insufficient testing data","Does not meet sequencing target",2,"Has access to sequencing facilities","4+ NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","24.8 %","4.08 per 1,000 persons","0.01 %","1.3 per 100k persons"
"Uzbekistan","UZB",33469000,"Lower middle income","July 14, 2020",870,NaN,NaN,132,0.08,0.121,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.08 %","0.1 per 100k persons"
"Vanuatu","VUT",NaN,"Lower middle income","No tests reported",NaN,NaN,NaN,103,0.83,30.605,"Insufficient testing data","Meets sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Strengthen","Insufficient data","Sustain","Insufficient testing data","Sustain - Sustain current sequencing levels","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0.83 %","30.6 per 100k persons"
"Vatican City","VAT",NaN,"No income data","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Venezuela","VEN",28436000,"Upper middle income","May 30, 2021",550,NaN,NaN,813,0.21,0.862,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.21 %","0.9 per 100k persons"
"Vietnam","VNM",97339000,"Lower middle income","May 08, 2021",572,NaN,NaN,7030,0.05,5.185,"Insufficient testing data","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Insufficient data","Strengthen/Leverage","Insufficient testing data","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Insufficient data","Strengthen/Leverage","no","Insufficient data","Insufficient data","0.05 %","5.2 per 100k persons"
"Wallis and Futuna","WLF",NaN,"No income data","No tests reported",NaN,NaN,NaN,10,0,0,"Insufficient testing data","Does not meet sequencing target",NaN,"Insufficient data",NaN,"Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"West Bank and Gaza","PSE",5101000,"Lower middle income","February 03, 2022",301,0.2513,1.02,129,0,0.019,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","25.1 %","1.02 per 1,000 persons","0 %","0 per 100k persons"
"Western Sahara","ESH",597000,"No income data","October 13, 2021",414,NaN,NaN,0,NaN,NaN,"Insufficient testing data","Insufficient data",NaN,"Insufficient data",NaN,"Insufficient data","Insufficient data","Insufficient data","Insufficient testing data","Insufficient data - Missing key diagnostic or case metrics","Insufficient data","Insufficient data","no","Insufficient data","Insufficient data","Insufficient data","Insufficient data"
"Yemen","YEM",NaN,"Low income","No tests reported",NaN,NaN,NaN,0,0,0,"Insufficient testing data","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Insufficient data","Connect/Build","Insufficient testing data","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Insufficient data","Connect/Build","no","Insufficient data","Insufficient data","0 %","0 per 100k persons"
"Zambia","ZMB",18384000,"Lower middle income","November 17, 2022",14,0.1186,0.16,1547,0.35,2.133,"Does not meet testing target","Does not meet sequencing target",1,"Has access to sequencing facilities","1-3 NGS facilities or equivalent","Leverage","Test","Strengthen/Leverage","Test - Increase diagnostic testing capacity","Strengthen / Leverage - Strengthen sequencing levels by leveraging existing NGS capacity","Test","Strengthen/Leverage","no","11.9 %","0.16 per 1,000 persons","0.35 %","2.1 per 100k persons"
"Zimbabwe","ZWE",14863000,"Lower middle income","November 18, 2022",13,0.127,0.18,959,0.11,0.839,"Does not meet testing target","Does not meet sequencing target",0,"Does not have access to sequencing facilities","0 NGS facilities or equivalent","Connect","Test","Connect/Build","Test - Increase diagnostic testing capacity","Connect / Build - Connect to countries with NGS capacity or build NGS capacity from scratch","Test","Connect/Build","no","12.7 %","0.18 per 1,000 persons","0.11 %","0.8 per 100k persons"
